icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,z_score_max,zscore_anomaly,turning_anomaly
711539,10675.62,10683.24,10678.341428571428,249.5,249.5,249.5,0.0066000000000023,0.0012000000000007,841.0,0.9656278267050624,False,False
717c70,7924.8,7955.28,7938.135,231.99,232.01,232.000625,0.004999999999999,0.0063999999999992,1401.0,0.527779926843229,False,False
717c76,10050.78,10058.4,10053.710769230767,236.71,237.72,237.02,0.0313000000000016,0.161999999999999,3206.0,0.8834976789614303,False,False
717c81,8892.54,8892.54,8892.54,223.32,223.32,223.32,0.0,0.0,17.0,1.6098897365017601,False,False
717c83,9067.8,9067.8,9067.8,234.07,234.07,234.07,0.0,0.0,163.0,1.4957365340377822,False,False
71ba02,9144.0,9144.0,9144.0,252.08,252.08,252.08,0.0,0.0,109.0,1.5379575815244588,False,False
71ba17,9997.44,9997.44,9997.44,220.99,220.99,220.99,0.0,0.0,17.0,1.6098897365017601,False,False
71be03,6484.62,6614.16,6555.653898305085,202.18,203.87,202.89796610169495,0.0264000000000024,0.0006000000000057,1678.0,0.5579593214961996,False,False
71be20,10058.4,10668.0,10134.6,270.32,286.13,272.29625,5.1646,22.3598,2884.0,5.3182871589687615,True,False
71be23,10972.8,10972.8,10972.800000000005,256.79,256.81,256.802463768116,0.0014000000000038,0.0617000000000018,2175.0,0.9683760844529155,False,False
71be26,11277.6,11277.6,11277.600000000002,243.44,243.44,243.44000000000003,0.0627000000000066,0.0803999999999973,374.0,1.3307617003398413,False,True
71be28,10363.2,10363.2,10363.2,254.41,254.41,254.41000000000005,0.0,0.0,109.0,1.5379575815244588,False,False
71be34,11277.6,11277.6,11277.600000000002,246.72,249.33,247.33691176470597,0.2157000000000053,0.2446000000000054,3592.0,1.185299981366194,False,False
71be38,876.3,883.92,881.0625,96.33,96.51,96.465,0.0131000000000014,0.0208000000000083,1217.0,2.478035595554247,False,False
71be42,9753.6,9753.6,9753.6,234.76,253.42,240.63647058823528,8.814,13.3861,2884.0,3.9687156386725677,True,True
71bf53,7315.2,7315.2,7315.199999999997,218.95,220.49,219.5366666666667,0.1121000000000052,0.0118999999999971,3169.0,0.8545684427205592,False,False
71bf57,10058.4,10058.4,10058.399999999998,251.35,251.35,251.35,0.0054000000000016,0.0042000000000115,298.0,1.3901839153210902,False,False
71bf75,8983.98,9189.72,9105.360530973452,225.36,226.96,226.45451327433625,0.033299999999997,0.0917999999999921,3062.0,0.7709082189969588,False,False
71c005,10058.4,10058.4,10058.4,272.95,272.95,272.95,0.0352999999999994,0.0731999999999999,2919.0,1.2814819263763164,False,False
71c026,10668.0,10668.0,10668.0,244.07,244.07,244.07,0.0,0.0,74.0,1.5653230752658236,False,False
71c041,10668.0,10668.0,10668.0,267.39,285.47,272.93047169811325,3.1563000000000017,9.21029999999999,3592.0,2.000508654057363,False,False
71c043,11582.4,11582.4,11582.39999999999,242.89,245.27,244.61176470588236,0.1296999999999997,0.486399999999989,3592.0,1.185299981366194,False,False
71c044,3055.62,3147.06,3099.380571428572,161.28,162.11,161.6888571428571,0.0030999999999963,0.0217000000000098,1731.0,1.5634725900883477,False,False
71c046,11582.4,11582.4,11582.399999999998,227.76,228.13,227.78521739130449,0.0858999999999987,0.0977999999999923,2867.0,0.9858890582309289,False,True
71c050,10668.0,10668.0,10668.0,243.79,243.79,243.79,0.0215999999999993,0.0223000000000013,1217.0,0.7396058222075627,False,False
71c072,6012.18,6012.18,6012.18,215.08,215.08,215.08,0.0,0.0,52.0,1.5825242427603956,False,False
71c076,10965.18,10972.8,10972.51245283019,264.48,265.77,265.38735849056604,0.0879000000000012,0.2027000000000072,3592.0,1.185299981366194,False,False
71c079,11887.2,11887.2,11887.2,279.06,279.06,279.06,0.0,0.0,163.0,1.4957365340377822,False,False
71c082,10965.18,10972.8,10971.847499999998,259.3,259.99,259.385,0.0538999999999987,0.1444000000000045,2762.0,1.015227902274661,False,True
71c084,11277.6,11277.6,11277.600000000002,272.81,273.19,273.1023076923077,0.0107999999999996,0.0134999999999934,301.0,1.3878383015718303,False,False
71c208,7520.94,8237.22,7777.2768,210.2,214.39,212.2752,0.1301000000000058,0.0144999999999981,2867.0,0.6184433252950704,False,True
71c210,6690.36,7208.52,6940.6935652173925,233.26,239.01,236.05156521739127,0.0974000000000003,0.0225999999999828,3342.0,0.9898321689278755,False,False
71c225,6096.0,6096.0,6096.0,208.44,208.44,208.44,0.0,0.0,302.0,1.3870564303220771,False,False
71c241,640.08,1135.38,1070.371875,87.53,88.94,88.23499999999999,0.0152000000000001,0.0575999999999936,1598.0,2.6366025070955907,False,False
71c275,11277.6,11277.6,11277.600000000002,244.27,244.46,244.43917808219172,0.0223000000000013,0.0711000000000012,3079.0,0.9037946462231403,False,True
71c296,2247.9,2308.86,2282.4583098591543,145.22,145.6,145.45014084507045,0.0058000000000006,0.0006999999999948,2105.0,1.8065637099677678,False,False
71c334,8351.52,10668.0,8660.384000000002,242.4,259.15,248.0593333333333,7.319800000000001,0.9224999999999994,2884.0,3.238584249757926,True,True
71c337,8488.68,10058.4,9570.651964285713,219.93,245.32,236.97294642857145,2.2834999999999965,9.181399999999996,3592.0,1.9932168331674494,False,False
71c338,2743.2,2743.2,2743.2000000000003,150.08,150.08,150.08,0.0,0.0,245.0,1.6805983114847955,False,False
71c347,7719.06,8161.02,7953.033076923078,230.48,243.11,233.75089743589743,0.1390000000000029,0.0471000000000003,3592.0,1.185299981366194,False,False
71c360,11887.2,11887.2,11887.2,260.0,260.31,260.2889830508475,0.1632999999999995,0.1325999999999965,3592.0,1.185299981366194,False,True
71c381,11239.5,11582.4,11350.336363636365,241.06,241.9,241.2750000000001,0.0396999999999962,0.1362000000000005,2884.0,0.8935328447221665,False,True
71c383,11277.6,11277.6,11277.6,284.41,284.41,284.41,0.0033000000000029,0.0332000000000007,2104.0,1.5154043459718867,False,True
71c395,3718.56,3756.66,3738.7305882352935,198.06,198.58,198.30470588235292,0.0001000000000033,0.0087000000000045,600.0,1.3866790483578602,False,False
71c521,8740.14,8961.12,8864.599999999997,198.2,200.82,199.84047619047615,0.0176000000000016,0.1054999999999992,2884.0,0.6317351365408761,False,True
71c526,3451.86,3733.8,3552.2876923076915,184.39,192.08,188.53282051282048,0.0332000000000007,0.0467999999999904,1821.0,1.3933088061727532,False,False
71c545,6149.34,6713.22,6466.449230769232,216.19,219.63,217.9455128205128,0.1784999999999996,0.0712000000000045,3592.0,1.185299981366194,False,False
7284f2,9144.0,9144.0,9144.0,245.02,245.13,245.1025,0.0388999999999981,0.0625,2865.0,0.748676524388394,False,True
72863a,11277.6,11277.6,11277.6,238.58,243.42,242.0238461538462,2.6732000000000014,5.523399999999995,2688.0,1.0702590194889148,False,False
728677,9753.6,9753.6,9753.600000000002,247.36,247.75,247.50181818181815,0.0616999999999983,0.0833000000000012,618.0,1.1399851154000424,False,True
733541,10363.2,10363.2,10363.2,243.37,243.37,243.36999999999995,0.0,0.0,268.0,1.4136400528136883,False,False
738050,9753.6,9753.6,9753.6,216.77,216.77,216.77000000000004,0.0,0.0,282.0,1.4026938553171426,False,False
738052,2941.32,9761.22,3303.2700000000004,138.03,236.6,185.57541666666663,7.282299999999999,35.0785,2762.0,8.527369593313534,True,True
738054,10363.2,10363.2,10363.2,225.31,228.31,225.4975,0.0848000000000013,0.0645999999999986,2884.0,0.6575114101997741,False,False
738055,10668.0,10668.0,10668.0,249.28,250.69,250.23049586776855,0.0868000000000037,0.2353999999999985,3592.0,1.185299981366194,False,False
738056,10668.0,10668.0,10668.0,246.49,253.6,248.15015267175576,0.1213999999999941,0.3610000000000006,3592.0,1.185299981366194,False,True
738057,8740.14,9029.7,8889.1872,254.26,260.54,256.48320000000007,0.0885999999999995,0.166999999999998,3592.0,1.185299981366194,False,False
738058,548.64,594.36,574.3754716981131,86.79,89.34,88.28358490566038,0.0069999999999978,0.0043999999999968,2654.0,2.6282238063536436,False,False
738059,11277.6,11277.6,11277.600000000004,246.12,246.53,246.17760330578508,0.0805999999999969,0.0711000000000012,3027.0,0.9037946462231403,False,False
738061,10668.0,10668.0,10668.0,247.04,254.76,254.17666666666665,5.098700000000001,7.2575,3237.0,2.153257768752496,False,False
738062,11277.6,11277.6,11277.600000000002,237.38,237.68,237.43393258426968,0.049199999999999,0.0435000000000016,2430.0,0.9037946462231403,False,False
738063,10668.0,10995.66,10681.1064,192.82,198.78,194.2364,1.7436000000000007,0.5894999999999992,2867.0,0.7396058222075627,False,True
738065,2476.5,10972.8,7896.744545454544,147.21,225.7,186.3868181818182,4.326999999999998,8.0777,2884.0,1.7761714397299877,False,True
738069,11277.6,11277.6,11277.6,254.51,254.97,254.77833333333328,0.0538000000000025,0.0823,812.0,0.9883020929479074,False,False
73806a,11277.6,11277.6,11277.600000000002,241.99,242.4,242.17695121951223,0.033699999999996,0.0507000000000026,3237.0,0.9077356877037818,False,False
73806b,7307.58,10668.0,9127.459024390242,250.56,260.4,255.8346341463415,1.2518999999999991,9.441299999999998,2430.0,2.0587927587483823,False,False
73806d,11277.6,11277.6,11277.600000000002,260.77,261.2,260.86923076923074,0.0213000000000036,0.0476999999999989,423.0,1.2924500091019309,False,False
73806e,1356.36,10972.8,9262.109999999995,117.86,232.74,165.5754545454545,16.1592,15.0047,2884.0,7.5579012081116215,True,True
73806f,11277.6,11277.6,11277.600000000002,243.71,244.0,243.81913978494623,0.0730000000000004,0.0615000000000023,2919.0,0.9037946462231403,False,False
7380c0,11879.58,11887.2,11885.3712,257.21,257.67,257.2652,0.0615999999999985,0.189,2867.0,1.065931109938523,False,True
7380c1,11887.2,11887.2,11887.2,253.55,267.18,264.90833333333336,3.564399999999999,9.6141,423.0,2.102392296802962,False,False
7380c3,2095.5,2110.74,2100.398571428572,144.95,146.91,146.0291666666667,0.0111000000000061,0.004800000000003,2389.0,1.8640216110301766,False,False
7380c4,10050.78,10668.0,10228.384615384612,277.08,295.44,282.31956043956035,4.875299999999996,7.120599999999996,3206.0,2.0440947703028005,False,False
7380c5,8199.12,8305.8,8253.069599999997,269.73,271.16,270.2966,0.0550999999999959,0.1075000000000017,3151.0,1.227320517287758,False,True
7380c6,7879.08,7894.32,7884.102272727274,241.92,242.39,242.1870454545454,0.0065000000000026,0.0168999999999996,1935.0,0.690811729469106,False,False
7380c7,9174.48,9250.68,9212.697230769232,256.85,257.21,257.06600000000003,0.0538999999999987,0.0640999999999998,1748.0,0.9694960482255469,False,False
7380c9,11887.2,11887.2,11887.2,279.72,280.42,279.8815384615385,0.0780000000000029,0.200099999999999,986.0,1.422969033570282,False,False
7380ca,11582.4,11582.4,11582.399999999998,253.14,253.14,253.14,0.0,0.0,192.0,1.4730622677949372,False,False
7380cb,11590.02,11887.2,11858.798181818183,245.08,271.5,249.69954545454544,2.1610999999999976,13.197,2884.0,3.0064014686533773,True,True
738285,10668.0,10675.62,10674.927272727273,241.21,241.57,241.27545454545452,0.055100000000003,0.0746000000000002,2884.0,0.7396058222075627,False,True
738289,10050.78,10073.64,10057.33483870968,241.46,241.52,241.51870967741937,0.0726999999999975,0.0108999999999994,3306.0,0.9616848039367577,False,False
738443,10043.16,10043.16,10043.16,241.46,241.46,241.46,0.0,0.0,17.0,1.6098897365017601,False,False
738483,2560.32,10058.4,7703.819999999998,178.99,255.95,231.90454545454543,3.0970000000000013,6.409099999999999,2884.0,1.4441055371996179,False,True
740743,10660.38,10668.0,10667.653636363637,243.61,244.42,244.0395454545455,0.0863000000000013,0.0862000000000016,2884.0,0.7375534619073677,False,True
740823,9745.98,9845.04,9785.063225806449,257.97,257.97,257.97,0.0345999999999975,0.068400000000004,1780.0,0.9904020386479994,False,False
740828,11879.58,11887.2,11883.934285714282,273.53,276.23,275.49047619047616,0.0912000000000006,0.2832,2706.0,1.3333383258004978,False,True
748017,11887.2,11887.2,11887.2,268.25,268.67,268.29375,0.0598999999999989,0.1137000000000014,2884.0,1.1864381858665545,False,False
748020,5562.6,5768.34,5605.653000000001,192.92,198.81,193.7635,0.0506000000000028,0.0128000000000021,742.0,1.0430330804306365,False,True
748051,11353.8,11727.18,11502.614117647056,90.03,253.04,156.72000000000003,0.1139999999999972,0.0838999999999998,2867.0,2.144376560947218,False,True
7500c8,12115.8,12169.14,12139.040999999996,244.05,246.81,245.8160000000001,0.0201,0.0167000000000001,742.0,1.129554279244559,False,False
7500e4,8724.9,8869.68,8790.506341463413,225.65,227.91,227.2631707317073,0.0308000000000001,0.039999999999992,1027.0,0.8201997742509535,False,False
7501e9,784.86,12192.0,1524.4762500000002,85.18,236.89,98.11375,8.2364,10.350800000000008,2884.0,3.686475048231464,True,False
7501fd,5013.96,5455.92,5235.81923076923,201.95,212.27,204.79,0.1121000000000003,0.0670999999999963,3592.0,1.185299981366194,False,False
75020a,167.64,167.64,167.63999999999993,76.26,76.26,76.26,0.0,0.0,286.0,2.902207320615304,False,False
75021d,7475.22,7620.0,7587.233999999999,241.01,241.99,241.7695,0.0153999999999996,0.0515000000000043,742.0,1.0430330804306365,False,True
750256,8961.12,11277.6,9140.951999999996,251.9,255.51,252.8006666666667,2.675700000000001,3.6464,374.0,1.3307617003398413,False,True
75025f,7208.52,7231.38,7229.62153846154,236.72,239.28,239.083076923077,0.0179,0.0271000000000043,286.0,1.3995663703181294,False,True
750263,6332.22,6355.08,6334.759999999999,192.02,192.95,192.43625,0.008,0.0010000000000047,842.0,0.9648459554553092,False,False
750272,6705.6,7254.24,7062.008181818182,201.26,207.7,202.73772727272728,0.0733999999999999,0.0424999999999897,2884.0,0.6317351365408761,False,True
750282,7612.38,7726.68,7655.56,199.69,217.31,214.636,0.0798999999999998,0.1844999999999999,1217.0,0.6716442367978315,False,False
75029c,4427.22,4427.22,4427.22,198.38,198.38,198.38,0.0,0.0,192.0,1.4730622677949372,False,False
750410,10668.0,10668.0,10668.0,239.83,239.83,239.83,0.0,0.0,233.0,1.4410055465550529,False,False
75041b,10668.0,10668.0,10668.0,256.39,256.39,256.39,0.0,0.0,233.0,1.4410055465550529,False,False
75043f,10668.0,10668.0,10668.0,214.49,214.49,214.49,0.0021999999999999,0.011099999999999,1421.0,0.7396058222075627,False,False
750466,6720.84,6797.04,6781.800000000001,217.97,218.44,218.11071428571424,0.0029999999999996,0.0318999999999931,1165.0,0.7123015417850017,False,False
75046c,11582.4,11582.4,11582.4,232.84,232.84,232.84,0.0,0.0,282.0,1.4026938553171426,False,False
750485,8915.4,8915.4,8915.4,228.92,228.92,228.92,0.0,0.0,17.0,1.6098897365017601,False,False
7504d0,5349.24,5509.26,5462.183013698631,203.74,205.79,205.01082191780824,0.0005000000000001,0.038499999999999,2158.0,0.8783976158827083,False,True
7504fe,1104.9,1104.9,1104.9,105.13,105.13,105.13,0.0,0.0,127.0,2.2974745945652937,False,False
750528,4206.24,4206.24,4206.239999999999,172.72,173.15,173.09266666666673,0.0,0.0,374.0,1.3307617003398413,False,False
75056f,10668.0,10668.0,10668.0,228.44,228.44,228.44000000000003,0.0025999999999997,0.0031000000000034,268.0,1.4136400528136883,False,False
758201,3459.48,9906.0,4265.295,138.45,196.3,145.68124999999998,2.553500000000001,0.2507999999999981,2867.0,1.3163377890603023,False,False
75824c,830.58,830.58,830.58,87.99,87.99,87.99,0.0,0.0,0.0,2.656501921357714,False,False
758325,304.8,304.8,304.8,76.04,76.04,76.04,0.0,0.0,302.0,2.9068156060233754,False,False
758335,10363.2,10668.0,10462.622857142858,213.47,255.02,241.2871428571429,8.379900000000001,6.571100000000001,2706.0,3.75659541652838,True,False
758337,11277.6,11277.6,11277.599999999997,230.62,231.11,230.6973684210527,0.0005999999999986,0.0152999999999963,1027.0,0.9037946462231403,False,False
758384,1074.42,4191.0,2630.3087394957984,82.15,161.44,116.0731932773109,0.3236999999999987,0.2789999999999963,3592.0,2.2914651364194714,False,False
7583a9,9730.74,9738.36,9738.0425,244.0,245.44,244.5570833333333,0.0252999999999996,0.1593000000000017,2762.0,0.7296371402536604,False,True
7583d1,6835.14,7353.3,7110.222,221.04,228.15,224.984,0.0573999999999994,0.0808999999999997,2219.0,0.34359715214798336,False,False
758528,2598.42,2606.04,2603.6016,135.42,207.38,173.6492,0.055299999999999,0.0502000000000038,2867.0,1.7203768583741552,False,True
75856d,10363.2,10363.2,10363.200000000004,232.02,232.02,232.02000000000004,0.0335999999999998,0.0263999999999953,544.0,1.1978435878817848,False,False
75857d,998.22,1013.46,1008.7476315789472,75.23,76.0,75.35302631578948,0.0081000000000006,0.0160999999999944,1959.0,2.9076534760975696,False,False
75857e,8260.08,8808.72,8563.2925,236.81,240.56,237.5183333333333,0.0360999999999993,0.1233000000000004,2762.0,0.5954281481666676,False,True
7585e1,1333.5,1417.32,1372.1498969072163,80.85,83.4,82.10247422680413,0.0068999999999999,0.0124999999999886,3254.0,2.7526475123715537,False,False
758706,5844.54,5928.36,5858.255999999999,157.2,160.92,157.8273333333333,0.0241000000000006,0.0033999999999991,338.0,1.3589090653309592,False,True
758722,3954.78,4023.36,3976.390819672131,178.91,179.93,179.2695081967213,0.0167000000000001,0.0020000000000095,2104.0,1.3093318738507715,False,True
758724,426.72,601.98,548.6399999999999,60.62,63.81,61.59086956521736,0.0155000000000011,0.0279999999999915,707.0,3.162994381208399,True,False
75872d,10675.62,10675.62,10675.62,230.09,230.09,230.09,0.0,0.0,282.0,1.4026938553171426,False,False
75875f,7513.32,8191.5,7678.816875,228.23,236.65,231.551015625,0.1965999999999983,0.2319999999999993,3592.0,1.185299981366194,False,False
7609a8,11277.6,11277.6,11277.599999999997,245.28,245.59,245.5457142857143,0.0306999999999995,0.1122000000000014,812.0,0.9883020929479074,False,False
7609b6,6972.3,7155.18,7056.303614457832,223.39,223.66,223.575421686747,0.0419000000000018,0.0783999999999949,2919.0,0.6591006302822406,False,False
7609ee,9753.6,9753.6,9753.6,257.53,257.64,257.5719999999999,0.0045000000000001,0.0469000000000008,2004.0,0.9821889709820348,False,False
7609f3,10050.78,10058.4,10056.055384615389,240.67,240.74,240.68884615384616,0.0083999999999981,0.0634999999999976,2903.0,0.667479150872619,False,False
7609fa,464.82,579.12,568.7290909090908,88.48,88.48,88.48,0.0076,0.0,264.0,2.6462380129488294,False,False
769105,9448.8,9448.8,9448.8,264.05,264.52,264.1483720930233,0.0067000000000021,0.0201000000000135,1009.0,1.1038917009413116,False,False
76aa79,3390.9,3398.52,3398.2152,178.91,179.69,179.33879999999996,0.0095,0.091399999999993,2867.0,1.4905452541245214,False,True
