icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration
a43c7a,3268.98,4290.06,3575.999999999999,155.12,183.28,169.22409448818894,0.1793000000000049,0.030799999999999272,3592.0
a43e60,9144.0,9151.62,9146.188723404253,229.77,233.37,230.27968085106377,0.0799999999999983,0.005899999999996908,3254.0
a43e7f,1684.02,1760.22,1740.3417391304351,102.94,108.69,107.19000000000001,0.006100000000003547,0.0010000000000047748,604.0
a43e83,10363.2,10972.8,10728.96,244.9,248.03,246.1893333333333,2.6930000000000014,7.273300000000006,2833.0
a43ea6,5257.8,10668.0,9419.492307692308,186.41,188.05,187.6323076923077,2.2179,0.1507000000000005,423.0
a43ea7,8374.38,8374.38,8374.38,236.29,236.29,236.29,0.0,0.0,127.0
a43ec3,3520.44,11277.6,10127.982631578952,185.56,273.63,259.4294736842105,0.6193999999999988,9.6494,3592.0
a43ec9,3878.58,11277.6,10605.308181818184,176.6,240.44,234.64136363636362,4.120600000000003,8.462299999999999,2884.0
a43eea,10668.0,11277.6,10741.152,255.8,273.71,271.4568,0.6428000000000011,10.405000000000001,2867.0
a43fa0,4838.7,4838.7,4838.700000000002,196.25,196.92,196.64682539682534,0.009799999999998477,0.013499999999993406,2332.0
a44031,10668.0,10675.62,10674.74076923077,241.48,243.6,242.92623076923073,0.13739999999999952,0.2674000000000092,3592.0
a4414a,4038.6,4122.42,4097.337499999999,200.44,200.85,200.71749999999994,0.010500000000000398,0.006199999999992656,2122.0
a44169,5082.54,5471.16,5249.283529411765,178.77,187.91,182.29294117647058,2.282499999999999,38.849000000000004,2884.0
a4417d,876.3,876.3,876.3000000000001,108.94,109.45,109.09243902439022,0.0004999999999988347,0.00560000000000116,1717.0
a4418c,2545.08,2865.12,2726.920909090909,120.22,131.58,125.70090909090908,0.005299999999998306,0.058400000000006,2884.0
a441f5,10363.2,10363.2,10363.199999999999,234.53,234.84,234.69909090909096,0.044000000000004036,0.1518999999999977,812.0
a44211,586.74,10363.2,9585.96,123.01,237.9,228.77559999999997,5.643999999999998,4.6297,2867.0
a44214,11277.6,11277.6,11277.599999999999,263.68,264.15,263.92999999999995,0.017000000000003013,0.05920000000000414,3169.0
a4421d,10363.2,10363.2,10363.199999999999,233.32,237.25,236.73752066115696,0.04370000000000118,0.4128000000000043,3592.0
a44262,10972.8,10980.42,10972.978593749998,229.86,230.09,230.05765625000006,0.0940000000000012,0.21680000000000632,3592.0
a44291,10668.0,10972.8,10728.96,225.35,240.87,236.72240000000002,8.462700000000002,6.368499999999997,2867.0
a442da,1889.76,1935.48,1916.1177049180324,134.59,134.83,134.77360655737706,0.0020000000000024443,0.0053000000000054115,2001.0
a44334,7901.94,8374.38,8141.277272727273,198.93,216.46,210.77090909090904,0.008800000000000807,0.06559999999998922,2884.0
a443e8,7277.1,7284.72,7277.862000000001,4.12,245.56,208.79649999999998,0.0033000000000029672,0.0040000000000048885,577.0
a44477,11582.4,11590.02,11583.923999999999,249.21,249.57,249.47450000000003,0.06589999999999918,0.033999999999991815,2847.0
a44502,11582.4,11582.4,11582.399999999998,228.34,229.06,228.94727272727278,0.08859999999999957,0.047100000000000364,2601.0
a44521,2011.68,10005.06,2505.2481818181827,111.12,113.18,112.10136363636364,0.6724999999999994,12.353800000000007,2884.0
a44533,7802.88,11277.6,8669.121599999999,221.6,229.68,226.65239999999994,5.517099999999999,5.397300000000001,3592.0
a4453e,8900.16,9753.6,9593.514310344834,229.23,233.98,232.82120689655173,5.726800000000004,4.970299999999995,3592.0
a44565,10058.4,10058.4,10058.399999999998,246.39,246.45,246.39545454545458,0.011499999999998067,0.1500999999999948,2884.0
a44585,9441.18,10668.0,9630.7656,241.34,262.37,252.96759999999998,13.424,5.762900000000002,2867.0
a44588,8420.1,8968.74,8682.84155844156,227.18,237.67,231.09662337662326,0.009500000000002728,0.3100999999999914,3592.0
a44591,4831.08,10972.8,5627.122597402599,161.58,228.95,169.77467532467531,5.181599999999996,3.2299000000000007,3169.0
a445cd,10363.2,10363.2,10363.2,236.38,237.51,236.69016666666667,0.048799999999999955,0.21779999999999688,3592.0
a445d9,3528.06,11277.6,6873.240000000001,164.75,235.08,198.19291666666672,8.667899999999998,2.031099999999995,2848.0
a445ee,9753.6,9753.6,9753.600000000004,215.28,236.29,222.85008620689655,1.4928000000000026,8.169699999999992,3592.0
a445ef,5181.6,5219.7,5192.042222222221,200.92,202.09,201.2196296296296,0.0027999999999934744,0.013200000000011869,1313.0
a445f0,10972.8,10972.8,10972.800000000003,219.06,219.56,219.4267391304348,0.03899999999999437,0.18429999999999325,3592.0
a445f8,11277.6,11277.6,11277.600000000002,238.95,238.97,238.95899999999997,0.016600000000003945,0.0010000000000047748,568.0
a4460d,10058.4,10363.2,10241.28,232.76,259.06,240.2224,3.3552,8.71050000000001,2867.0
a44611,9753.6,9753.6,9753.600000000002,225.22,225.39,225.33974999999995,0.03839999999999577,0.309599999999989,3592.0
a4463e,2872.74,2872.74,2872.74,153.22,153.22,153.22,0.0,0.0,17.0
a4470e,11582.4,11582.4,11582.399999999998,236.17,237.71,237.4006666666667,0.0009999999999976694,0.0724000000000018,338.0
a4482e,11590.02,11590.02,11590.020000000002,235.53,235.58,235.5754545454546,0.002899999999996794,0.035899999999998045,423.0
a448d1,-30.48,-30.48,-30.479999999999997,53.88,53.88,53.88,0.0,0.0,302.0
a448d6,3893.82,10972.8,9957.5112,164.2,221.75,182.3016,2.886800000000001,43.8454,2867.0
a448f2,10363.2,10363.2,10363.199999999999,211.04,211.04,211.04,0.0,0.0,180.0
a448f5,9060.18,10972.8,10446.840000000004,214.81,237.27,231.6028346456693,4.3309,5.718800000000002,3434.0
a448f6,3329.94,3337.56,3336.230930232559,199.81,201.37,200.63813953488378,0.07670000000000243,0.1466000000000065,3254.0
a448fa,1501.14,1569.72,1514.8559999999998,141.99,145.48,142.858,0.07880000000000109,0.00929999999999609,1182.0
a44916,6743.7,6743.7,6743.7,158.84,158.84,158.84000000000003,0.0,0.0,1121.0
a44917,9677.4,9715.5,9692.851666666667,222.55,222.55,222.55000000000004,0.007000000000005002,0.026700000000005275,972.0
a4491d,10363.2,10363.2,10363.200000000004,233.11,233.62,233.4690909090909,0.014299999999998647,0.11950000000000216,2884.0
a44938,10363.2,10363.2,10363.199999999995,241.57,241.87,241.75196721311482,0.05210000000000292,0.17620000000000857,3592.0
a44939,9753.6,9753.6,9753.6,222.85,235.38,232.07520833333334,1.6469000000000023,8.002399999999994,2795.0
a4493d,1226.82,1508.76,1329.2328000000002,92.93,97.11,94.26960000000001,0.031500000000001194,0.04410000000000025,2867.0
a44943,7056.12,7056.12,7056.12,220.7,220.7,220.7,0.0,0.0,17.0
a4495c,7139.94,7185.66,7160.683333333332,207.3,208.82,208.08555555555552,0.003900000000001569,0.02599999999999625,2660.0
a4495d,11582.4,11582.4,11582.4,227.6,227.6,227.6,0.0,0.0,17.0
a44960,6370.32,6743.7,6653.892857142856,193.53,197.7,196.44928571428568,0.16550000000000153,0.007799999999988927,1165.0
a44962,1211.58,1623.06,1458.5887128712868,119.3,130.27,125.97999999999999,0.02430000000000021,0.12000000000000455,3592.0
a44964,10668.0,10668.0,10668.0,226.66,228.51,227.05733870967737,0.27050000000000196,0.16630000000000678,3592.0
a44969,10668.0,10668.0,10668.0,232.71,233.17,232.94187499999998,0.06950000000000145,0.041300000000006776,2706.0
a4497f,411.48,411.48,411.48,91.23,91.23,91.23,0.0,0.0,17.0
a44981,10401.3,10972.8,10518.775,236.09,242.08,236.72916666666666,3.5848999999999975,6.410799999999995,2762.0
a44983,10668.0,10668.0,10668.0,178.95,258.71,207.43571428571423,0.0016999999999995907,0.006199999999992656,268.0
a44988,137.16,137.16,137.16,77.76,77.76,77.76,0.0,0.0,279.0
a449a2,10972.8,10972.8,10972.800000000001,247.81,247.81,247.80999999999997,0.0,0.0,233.0
a449a4,7787.64,7970.52,7815.072,229.96,231.21,230.36399999999998,0.00829999999999842,0.041100000000000136,338.0
a449f1,10668.0,10668.0,10668.0,250.15,251.61,250.989375,0.07659999999999911,0.11310000000000286,2884.0
a44a61,853.44,8656.32,4704.080000000001,97.76,250.21,173.88250000000002,1.8695000000000022,0.36249999999999716,2706.0
a44a6d,10660.38,10675.62,10662.607384615385,249.26,250.14,249.66700000000003,0.2195999999999998,0.15729999999999222,3592.0
a44aa2,10668.0,10675.62,10675.315200000001,229.9,230.34,230.0212,0.0636999999999972,0.12230000000000985,2867.0
a44be5,10972.8,10972.8,10972.799999999997,231.74,232.04,231.8821052631579,0.02090000000000458,0.035899999999998045,2671.0
a44c70,5791.2,7010.4,6072.7936363636345,208.87,222.71,219.1745454545454,1.7318999999999996,3.0271000000000043,2884.0
a44cda,11277.6,11277.6,11277.600000000002,233.33,233.83,233.54722222222222,0.09409999999999741,0.03289999999999793,3254.0
a44d62,10058.4,10058.4,10058.400000000001,244.5,244.84,244.71898305084744,0.015299999999996317,0.021100000000004115,2672.0
a44e18,2621.28,2766.06,2744.47,137.26,140.51,140.10583333333332,0.0024999999999977263,0.024699999999995725,2793.0
a44e1c,10972.8,10972.8,10972.800000000005,224.31,224.31,224.30999999999992,0.008900000000004127,0.00019999999999242846,2105.0
a44e24,10363.2,10363.2,10363.2,231.66,231.82,231.73024390243904,0.012500000000002842,0.005099999999998772,1243.0
a44e59,10363.2,10363.2,10363.2,238.35,238.35,238.35,0.0,0.0,261.0
a44f0d,8534.4,10660.38,9724.643999999998,214.19,252.2,236.91559999999998,1.512599999999999,3.9176999999999964,2867.0
a44f9c,1615.44,1615.44,1615.44,133.88,133.88,133.88,0.0,0.0,17.0
a45051,10972.8,10972.8,10972.800000000001,214.7,214.7,214.70000000000002,0.006999999999997897,0.011499999999983856,283.0
a45072,10058.4,11277.6,11040.533333333335,236.33,246.42,244.09055555555557,11.254900000000003,2.6210000000000093,2867.0
a451cf,10058.4,10134.6,10104.664285714285,242.44,245.69,244.6721428571429,0.05150000000000432,0.234800000000007,1165.0
a45586,11277.6,11277.6,11277.6,219.97,219.97,219.97,0.0,0.0,127.0
a45592,8130.54,8328.66,8196.072,207.83,221.27,211.87838461538465,0.1273000000000053,0.1758000000000095,3592.0
a455c7,11285.22,11285.22,11285.22,237.94,238.52,238.0125,0.0,0.0,479.0
a45ba2,9448.8,9448.8,9448.8,227.74,227.74,227.74,0.0,0.0,127.0
a45bd7,11277.6,11277.6,11277.600000000002,246.02,246.42,246.23818181818189,0.03829999999999956,0.11290000000001044,2884.0
a45f59,11247.12,11277.6,11262.904285714287,227.09,227.31,227.26250000000007,0.006100000000003547,0.012000000000000455,908.0
a45f64,2156.46,2194.56,2182.2507692307695,116.63,117.15,116.91000000000003,0.000499999999995282,0.009399999999999409,1165.0
a45fb1,1463.04,1463.04,1463.0399999999997,135.28,135.28,135.28,0.0,0.0,109.0
a46304,10972.8,10972.8,10972.800000000003,228.96,229.95,229.40138613861393,0.09300000000000352,0.0549000000000035,3169.0
a46310,9906.0,9944.1,9917.90625,238.7,241.32,239.74406249999998,0.012099999999996669,0.05659999999998888,812.0
a46368,2202.18,2202.18,2202.18,152.76,152.76,152.76,0.0,0.0,192.0
a46488,12192.0,12199.62,12198.531428571428,229.16,229.4,229.22857142857143,0.027200000000000557,0.06520000000000437,2793.0
a466d2,10066.02,10523.22,10246.1568,236.6,243.7,242.3536,2.9409999999999954,8.8823,2867.0
a466fc,9144.0,9144.0,9144.0,244.67,245.19,244.8687777777778,0.003900000000001569,0.09860000000000468,2782.0
a46a72,8001.0,10668.0,10135.8192,207.42,252.68,230.02720000000002,0.03289999999999793,5.966700000000003,2867.0
a46c9a,10668.0,10668.0,10668.0,238.21,238.39,238.31325581395342,0.00730000000000075,0.0718000000000103,2974.0
a46ce1,9753.6,9753.6,9753.600000000004,227.84,228.3,228.21338709677423,0.06490000000000151,0.16919999999998936,3592.0
a46d4e,2103.12,2362.2,2310.384,116.2,121.59,119.7966666666667,0.05290000000000106,0.05109999999999104,1182.0
a46d8f,10363.2,10363.2,10363.199999999997,234.28,234.68,234.56292682926835,0.05470000000000397,0.05200000000000671,3254.0
a46e40,541.02,784.86,682.3494339622642,81.5,92.26,87.45905660377359,0.020699999999997942,0.04070000000000107,3151.0
a471ec,10370.82,10370.82,10370.820000000003,220.11,220.28,220.2573333333334,0.007999999999995566,0.030900000000002592,338.0
a47221,10668.0,11285.22,11090.005932203392,243.72,246.76,244.83737288135586,1.822100000000006,7.1036,3592.0
a47597,6423.66,7338.06,6731.397831325301,232.34,241.16,234.27433734939754,0.16440000000000055,0.1414000000000044,2747.0
a475a3,10363.2,10363.2,10363.200000000003,241.99,242.42,242.30533333333335,0.02109999999999701,0.039199999999993906,338.0
a475d8,10157.46,10698.48,10536.223695652172,229.79,237.42,234.7130434782609,8.0139,1.5113000000000056,3206.0
a47809,11582.4,11582.4,11582.399999999996,232.55,233.83,232.87153846153853,0.07000000000000028,0.24580000000000268,3592.0
a4794e,1722.12,1988.82,1836.9844444444436,128.22,131.07,129.66092592592597,0.016500000000000625,0.04830000000001178,3151.0
a4795a,9456.42,9456.42,9456.42,238.12,238.12,238.12,0.0,0.0,127.0
a4798f,10652.76,10660.38,10659.903749999998,204.18,204.66,204.3,0.06899999999999906,0.030700000000010164,2865.0
a47d05,373.38,8435.34,1892.3,80.31,254.04,112.3473333333333,5.174900000000001,3.992599999999996,3236.0
a47d69,9997.44,9997.44,9997.44,240.89,240.89,240.88999999999996,0.0,0.0,74.0
a47fde,6918.96,7269.48,7071.013636363636,236.62,242.36,238.8254545454545,0.12310000000000088,0.01870000000000971,2884.0
a48315,9456.42,9570.72,9527.857499999998,241.87,241.87,241.87,0.03979999999999961,0.03889999999999816,1217.0
a48321,10347.96,10355.58,10354.714090909092,202.1,202.1,202.09999999999994,0.013199999999997658,0.06559999999998922,2956.0
a48356,464.82,541.02,484.1487804878049,90.94,94.23,92.22170731707317,0.009399999999999409,0.011300000000005639,2722.0
a486be,10363.2,10363.2,10363.200000000004,266.36,266.36,266.3599999999999,0.00010000000000331966,0.0011000000000080945,1328.0
a486cc,5600.7,5600.7,5600.699999999999,221.73,221.73,221.72999999999996,0.0,0.0,163.0
a486d8,2697.48,2697.48,2697.48,145.25,145.75,145.32142857142858,0.0023999999999944066,0.0006999999999948159,351.0
a48a83,10972.8,10972.8,10972.8,241.43,241.43,241.43,0.0,0.0,17.0
a48a8f,10058.4,10058.4,10058.399999999998,238.61,238.61,238.61000000000004,0.0,0.0,192.0
a48ac4,8839.2,8839.2,8839.199999999997,232.66,233.63,232.94710743801656,0.1769999999999996,0.13070000000000448,3592.0
a48e7b,10363.2,10363.2,10363.200000000004,241.32,241.74,241.33909090909083,0.08170000000000144,0.0653999999999968,2884.0
a48e9e,3032.76,3063.24,3044.3978181818193,151.35,151.87,151.52018181818187,0.0007000000000019213,0.011499999999983856,2018.0
a49206,10355.58,10355.58,10355.58,210.43,212.49,211.18400000000003,0.00740000000000407,0.06049999999999045,1217.0
a4943f,685.8,990.6,796.4424,89.54,108.02,94.8832,0.047100000000000364,0.019600000000011164,2867.0
a49441,10363.2,10363.2,10363.200000000004,221.88,221.97,221.88818181818186,0.018700000000002603,0.13349999999999795,2884.0
a4945f,10668.0,10668.0,10668.0,266.72,266.72,266.72,0.0,0.0,17.0
a494e9,9753.6,9753.6,9753.600000000002,228.21,228.83,228.35307692307694,0.030300000000000438,0.14629999999999654,986.0
a494eb,10058.4,10058.4,10058.399999999998,234.9,235.36,234.93181818181813,0.08530000000000015,0.05000000000001137,2884.0
a49510,10492.74,10553.7,10528.511666666667,260.83,261.33,260.8925,0.006399999999999295,0.05149999999999011,2660.0
a495b4,9144.0,10043.16,9672.828,236.83,241.87,238.13400000000001,9.2106,9.038299999999992,2867.0
a4996b,2247.9,2613.66,2436.560689655172,143.69,144.76,144.052183908046,0.04079999999999728,0.02410000000000423,3306.0
a499a0,1264.92,1607.82,1524.5442857142857,99.29,107.54,104.88642857142858,0.046200000000006014,0.06770000000000209,1165.0
a49ae3,7.62,7.62,7.62,0.0,0.0,0.0,0.0,0.0,19.0
a49d16,11277.6,11582.4,11306.628571428573,232.01,238.13,236.36238095238093,1.156799999999997,0.5143000000000058,2706.0
a49f87,10401.3,10431.78,10420.550526315788,236.45,236.45,236.44999999999996,0.011299999999998533,0.01269999999999527,812.0
a49f89,11582.4,11582.4,11582.4,193.95,207.54,206.09039999999996,0.022199999999998,0.14059999999999206,2867.0
a4a0b4,5029.2,5349.24,5196.613663366336,185.91,188.92,187.23920792079213,0.020800000000001262,0.10930000000000462,3169.0
a4a0cd,11277.6,11277.6,11277.600000000002,257.53,258.04,257.59954545454536,0.010699999999999932,0.1436000000000064,2884.0
a4a0d9,10378.44,10378.44,10378.44,231.26,231.26,231.26,0.0,0.0,17.0
a4acae,975.36,975.36,975.36,86.94,86.94,86.94,0.0,0.0,0.0
a4afbe,1272.54,1973.58,1560.7145454545453,131.18,141.26,135.1227272727273,0.017099999999999227,0.07469999999999288,2884.0
a4b0bb,1485.9,1882.14,1656.8928,144.98,148.18,145.3184,0.028999999999996362,0.06910000000000593,2867.0
a4b41c,4518.66,10363.2,6600.063000000001,157.65,244.28,187.62350000000006,2.3832999999999984,9.80340000000001,3306.0
a4b420,2788.92,3055.62,2943.0518181818184,147.49,148.63,147.90818181818184,0.04609999999999559,0.007100000000008322,2884.0
a4b470,525.78,525.78,525.7799999999999,82.38,82.38,82.38000000000001,0.0,0.0,317.0
a4b5df,10599.42,12192.0,11240.109600000002,225.88,228.2,226.8270666666667,3.5200999999999993,8.175399999999996,3342.0
a4b6b6,548.64,548.64,548.64,90.13,90.13,90.13,0.0,0.0,74.0
a4b7d3,10668.0,10668.0,10668.0,263.67,263.67,263.67,0.022600000000004172,0.09509999999998797,3254.0
a4b7d7,10058.4,10058.4,10058.399999999998,246.73,246.73,246.73,0.004800000000003024,0.00920000000000698,268.0
a4b996,10363.2,10363.2,10363.2,238.66,238.66,238.66,0.0,0.0,17.0
a4ba76,11582.4,11582.4,11582.4,249.65,249.65,249.65,0.0,0.0,233.0
a4bef6,10668.0,10675.62,10673.052391304347,257.86,258.35,258.23282608695644,0.17419999999999902,0.06340000000000146,3592.0
a4bf41,9753.6,9753.6,9753.6,210.46,211.8,211.04987951807223,0.00560000000000116,0.1103999999999985,3169.0
a4bf95,11277.6,11277.6,11277.600000000002,224.93,225.7,225.53772727272732,0.024699999999995725,0.1471,2884.0
a4c34c,11277.6,11277.6,11277.6,252.07,252.37,252.1825,0.028100000000002012,0.08799999999999386,1217.0
a4c492,10668.0,10668.0,10668.0,229.29,230.86,229.89987179487193,0.18309999999999604,0.14750000000000796,3592.0
a4c5d8,1775.46,1935.48,1806.4479999999996,118.16,119.79,119.54866666666665,0.012999999999998124,0.0693,374.0
a4c6af,8534.4,10668.0,8728.363636363634,227.23,243.81,235.84499999999997,0.2557999999999936,14.620799999999988,2884.0
a4c6b3,396.24,396.24,396.24,74.74,74.74,74.74,0.0,0.0,17.0
a4c8d2,5471.16,5654.04,5522.3898461538465,194.27,196.88,194.93446153846153,0.023400000000002308,0.0046999999999854936,2105.0
a4c9f8,9555.48,9784.08,9681.556363636366,239.85,240.99,240.6631818181818,0.05409999999999826,0.10520000000001062,2884.0
a4ca66,5699.76,5699.76,5699.760000000001,207.61,207.61,207.61000000000004,0.0,0.0,233.0
a4ce21,10668.0,10675.62,10674.522203389835,249.14,251.26,249.63415254237296,0.06760000000000588,0.44139999999998736,3592.0
a4ce71,7002.78,7002.78,7002.78,239.42,239.42,239.42,0.0,0.0,17.0
a4d011,9144.0,10972.8,10083.8,224.99,245.56,234.83875,6.613900000000001,1.856100000000012,3236.0
a4d4cc,9144.0,9296.4,9207.038181818183,229.23,236.54,230.89227272727274,0.07389999999999475,0.07580000000000098,2884.0
a4d621,876.3,11887.2,4834.2215789473685,137.07,235.97,172.3158771929824,1.3826999999999998,6.821899999999999,3592.0
a4d9d8,10363.2,10363.2,10363.199999999995,231.21,247.52,239.13346534653462,1.1576999999999984,7.776700000000005,3078.0
