icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,PCA1,PCA2,kmeans_cluster
896473,11269.98,11468.1,11392.59272727273,241.12,241.79,241.65954545454545,0.0318000000000004,0.0845999999999946,2884.0,-1.85822284617403,-0.30675751538408796,2
896474,12192.0,12192.0,12192.0,262.77,262.77,262.77,0.0011000000000009,0.0020999999999986,351.0,-2.5515454692948287,-1.0977126224597695,2
896479,12192.0,12192.0,12192.0,224.07,224.67,224.5,0.061399999999999,0.1402999999999998,2867.0,-1.7211230400289008,-0.28479725812677853,2
89647b,11277.6,11277.6,11277.600000000002,270.87,274.13,271.47399999999993,0.0847999999999942,0.2016999999999988,1217.0,-2.5052658087720463,-0.7901863393061582,2
89647c,8001.0,8511.54,8278.437272727273,250.18,252.95,251.71727272727267,0.0431000000000025,0.1394000000000232,2884.0,-1.0344262711775,-0.24644473461057262,2
89647d,12192.0,12192.0,12192.0,263.2,264.12,263.9582203389829,0.100999999999999,0.2112999999999942,3592.0,-2.7118910897303534,-0.12116870813719578,2
896480,12192.0,12192.0,12192.0,264.84,264.84,264.84,0.0,0.0,17.0,-2.5883925777231993,-1.195727264299967,2
896482,11887.2,11887.2,11887.200000000004,284.0,284.16,284.0064,0.082499999999996,0.180699999999998,2867.0,-3.0711757206387724,-0.36553061033249,2
896488,11879.58,11879.58,11879.58,282.79,282.79,282.79,0.0,0.0,17.0,-2.9185060562598064,-1.2201516239537267,2
89648e,6385.56,6393.18,6392.593846153846,213.61,213.61,213.61000000000007,0.0017999999999993,0.0023999999999944,333.0,0.6483474214755109,-0.9267398832793348,2
896496,11277.6,11277.6,11277.600000000002,231.47,231.97,231.60043478260877,0.0096000000000024,0.0403999999999982,604.0,-1.4890307239403617,-0.9507595355642783,2
89649e,5516.88,5516.88,5516.88,220.15,220.15,220.15000000000003,0.0,0.0,233.0,0.7941704710445133,-0.952554751421699,2
8964a3,9753.6,9753.6,9753.6,251.04,253.09,252.0048,0.0084999999999979,0.1645000000000038,2867.0,-1.5546560951305899,-0.3006528392351844,2
8964af,11887.2,11887.2,11887.2,243.86,244.51,244.23640625,0.0237999999999978,0.0735000000000098,1798.0,-2.053949249677805,-0.6354887115589289,2
8964b2,11277.6,11277.6,11277.600000000004,245.43,265.06,257.3923863636364,2.9812999999999974,9.8519,3306.0,-2.3447303155441426,2.3165565065513842,0
8964b6,716.28,723.9,716.8242857142858,91.33,94.98,91.59071428571428,0.0013000000000005,0.0061000000000035,268.0,5.555536686897639,-0.6462342245223289,1
8964b7,480.06,876.3,613.2968316831682,100.14,126.25,106.7978217821782,0.0507999999999988,0.0960000000000036,3592.0,4.97789378718066,0.34301204048973816,1
8964bb,10965.18,10965.18,10965.18,269.24,269.24,269.24,0.0,0.0,245.0,-2.2820432452706805,-1.1188273256774168,2
8964c0,3253.74,3467.1,3383.449333333334,159.18,159.91,159.4984444444444,0.0219000000000022,0.0309999999999988,1781.0,2.9484226889056315,-0.3624842039348892,1
8964c9,11269.98,11277.6,11274.551999999998,255.95,255.95,255.95000000000005,0.0065999999999988,0.0011999999999999,2122.0,-2.1409752141922724,-0.5716496822759125,2
8964d0,4305.3,4884.42,4555.374545454547,150.97,157.82,153.0204545454545,0.0182999999999999,0.1319000000000016,2884.0,2.6160592477668754,-0.024894861337154878,1
8964d1,5875.02,6111.24,5982.164634146342,204.62,207.47,206.1539024390244,0.0618999999999978,0.058099999999996,3169.0,0.8505744717018179,-0.06992848236115022,2
8964e1,9144.0,9144.0,9144.0,206.92,221.37,219.19636363636363,1.0970999999999975,5.916699999999992,2884.0,-0.5442543207652244,1.0620157966779984,2
8964e2,1394.46,2240.28,1895.9315702479337,123.85,127.48,125.4309090909091,0.0140000000000028,0.2145000000000152,3592.0,4.22167375089427,0.2797530327737801,1
8964e3,12192.0,12192.0,12192.0,271.26,272.88,271.68606060606066,0.0814000000000021,0.1760000000000019,3592.0,-2.910985886097824,-0.14512152081776572,2
8964fb,8907.78,9014.46,8962.851818181818,210.66,214.26,213.07954545454547,0.0041000000000011,0.1289999999999995,2884.0,-0.32306079249219516,-0.21917618022257707,2
896512,10972.8,10972.8,10972.799999999996,251.67,251.67,251.67,0.0005000000000023,0.0161000000000015,140.0,-1.852006749880452,-1.1168413601393283,2
896534,9441.18,9448.8,9446.768,243.41,243.65,243.58600000000004,0.0301999999999971,0.0627000000000066,374.0,-1.1380258428820744,-0.9952280109106079,2
896539,9745.98,9753.6,9747.503999999995,268.07,268.33,268.1250588235294,0.1248000000000004,0.2505999999999986,3592.0,-1.97760995218581,-0.0756276169774983,2
896558,10858.5,10858.5,10858.5,213.73,213.73,213.73,0.0,0.0,233.0,-0.890815494688657,-1.029163034572409,2
89655f,10363.2,10363.2,10363.2,229.7,229.7,229.7,0.0058000000000006,0.0047999999999888,140.0,-1.1059289259222782,-1.0708956258798814,2
8965f7,7292.34,10355.58,9553.448,212.75,241.25,233.65,2.953800000000001,8.352400000000003,374.0,-0.8192633448728225,1.434803958947562,0
8965fa,1409.7,1577.34,1498.3690909090908,121.88,130.88,126.44409090909087,0.0288000000000003,0.0490999999999957,2884.0,4.352493802737469,0.051310985611519117,1
896605,4648.2,4648.2,4648.2,192.34,192.34,192.34,0.0,0.0,1437.0,1.7229324085403879,-0.55405809404978,1
89660b,10668.0,10668.0,10668.0,234.1,234.97,234.559375,0.022400000000001,0.0883000000000038,2706.0,-1.4352533135887657,-0.34203256490195333,2
89660d,12496.8,12496.8,12496.8,232.84,232.84,232.84,0.0,0.0,299.0,-1.924442032167024,-1.068768003905248,2
896668,7200.9,7299.96,7279.386,206.07,209.36,208.56000000000003,0.0404000000000017,0.0388000000000019,742.0,0.46514817325792884,-0.7899479982552027,2
896690,868.68,922.02,900.8225454545454,117.83,121.37,120.57363636363638,0.0015,0.0140999999999991,1254.0,4.78708930401766,-0.41453322917012025,1
898174,10972.8,10972.8,10972.8,225.36,225.36,225.36000000000007,0.0,0.0,245.0,-1.2143809904337073,-1.0467816819006663,2
89901b,9448.8,9448.8,9448.8,265.78,266.22,266.19066666666674,0.0403999999999982,0.0802000000000191,374.0,-1.6887471339164355,-1.0261781550070965,2
899020,11277.6,11277.6,11277.6,263.71,292.03,281.04028571428563,3.008199999999995,10.456300000000011,2813.0,-2.8965891037196947,2.2611197614365115,0
899026,2697.48,2720.34,2706.8929411764702,147.93,148.35,148.1770588235294,0.0003000000000028,0.0019999999999953,1156.0,3.4806171759850852,-0.5268470810443657,1
899032,10668.0,10668.0,10668.0,278.74,278.74,278.74,0.0152000000000001,0.0446999999999917,812.0,-2.4350713915325883,-0.9581790347087985,2
899035,9448.8,9448.8,9448.8,271.48,271.48,271.48,0.0086000000000012,0.0239000000000011,192.0,-1.812098216116069,-1.1061183532546328,2
899039,3002.28,3535.68,3281.233783783784,169.78,172.68,171.7894594594595,0.0767000000000024,0.0939000000000049,3592.0,2.6131254142915576,0.1702417799548488,1
899081,10363.2,10363.2,10363.2,277.32,277.32,277.32000000000005,0.0,0.0,163.0,-2.268245705265043,-1.1453527265091479,2
8990d5,4594.86,4968.24,4711.3825,191.86,194.12,192.79791666666665,0.0213,0.0833000000000083,2762.0,1.6129042710145762,-0.14802317731343342,1
8990dd,10972.8,10972.8,10972.800000000005,245.5,246.09,245.811981981982,0.0847000000000051,0.0811999999999955,3342.0,-1.8415073703668423,-0.16861318116004922,2
8990e0,10972.8,10972.8,10972.799999999996,250.26,250.55,250.2863636363637,0.0611000000000032,0.1115000000000066,2884.0,-1.9339291692282898,-0.3080415379236383,2
8990e6,10972.8,10972.8,10972.8,247.17,247.17,247.17,0.0,0.0,233.0,-1.7458659591081434,-1.086027432409535,2
899105,4655.82,4983.48,4846.687228915663,177.17,207.84,182.88481927710845,1.6724999999999994,5.713400000000007,3151.0,1.5678264615734798,1.4423334124722775,1
899117,4632.96,4663.44,4658.868,167.01,168.46,168.2425,0.0051000000000023,0.004800000000003,2617.0,2.2683419334261092,-0.1762125450103151,1
89911c,10058.4,10058.4,10058.399999999998,238.4,258.15,248.8381818181818,0.0489999999999994,0.1317999999999983,2884.0,-1.5836440076753824,-0.25553276185057,2
899133,10668.0,10668.0,10668.0,232.74,271.84,269.7108,0.0467000000000012,0.1974999999999909,2867.0,-2.0459188528959937,-0.24385245891507207,2
899135,5219.7,5684.52,5417.473636363635,218.8,224.47,221.8590909090909,0.0143999999999948,0.1147999999999882,2884.0,0.6677243266002489,-0.1603641807555187,2
8a0262,9753.6,9753.6,9753.599999999997,244.1,244.84,244.39891891891884,0.0075000000000002,0.0079999999999955,1744.0,-1.3212374890990624,-0.6317370118794806,2
8a026d,10668.0,10668.0,10668.0,226.45,226.45,226.45,0.0,0.0,74.0,-1.12891876513382,-1.0916881231883517,2
8a02a5,10866.12,10866.12,10866.12,249.18,249.18,249.18,0.0,0.0,282.0,-1.7601094630444805,-1.0738129602316138,2
8a02ae,8709.66,8839.2,8793.186923076924,240.27,246.63,242.7869230769231,0.0743,0.1056000000000096,812.0,-0.9237763468151424,-0.8248430425351776,2
8a0301,10972.8,10972.8,10972.799999999996,246.85,246.85,246.85,0.0011000000000001,0.0040999999999939,507.0,-1.7492794632781432,-1.0074431214286794,2
8a03b3,6233.16,6758.94,6517.437954545455,194.46,204.75,199.8046590909091,9.999999999976694e-05,0.0687999999999959,3206.0,0.8233465786839457,-0.05259746513713618,2
8a0455,10942.32,10972.8,10967.87393939394,247.76,248.42,247.87000000000003,0.0518999999999998,0.1572000000000031,3592.0,-1.9020896608041598,-0.0988268589139718,2
8a04a9,10668.0,10668.0,10668.0,221.62,221.62,221.62000000000003,0.0011000000000001,0.0079000000000064,1278.0,-1.0602498686975188,-0.743547727417299,2
8a04f4,9448.8,11887.2,10668.0,219.95,219.95,219.95,0.0043999999999995,0.0071000000000083,178.0,-0.9861727153759025,-0.9715893463766767,2
8a0509,10668.0,10675.62,10672.09432835821,221.69,222.2,221.9716417910448,0.0093000000000005,0.0614999999999952,3289.0,-1.1526531668064544,-0.16629123907568302,2
8a0516,10660.38,10668.0,10661.83142857143,219.3,220.45,219.8833333333333,0.0375,0.078400000000002,2865.0,-1.0827415436600571,-0.2691836937932608,2
8a0519,3009.9,3444.24,3244.884324324325,140.14,174.88,150.3524324324324,0.0442,0.0844000000000022,3592.0,3.009996817263991,0.24134450064324076,1
8a05ad,11887.2,11887.2,11887.2,286.27,286.27,286.27,0.0,0.0,163.0,-3.0119621976081072,-1.1849423307503397,2
8a05d6,11567.16,11574.78,11570.521764705883,247.79,248.28,248.1430882352941,0.024,0.0752999999999985,2325.0,-2.060693622428229,-0.488191381678849,2
8a0635,8526.78,8793.48,8707.4375,223.91,225.31,224.1329166666667,0.0534999999999996,0.0941999999999865,2762.0,-0.5066369900764273,-0.2569395975972715,2
8a0636,8397.24,9128.76,8960.575714285713,210.95,216.61,215.3971428571429,0.0022000000000002,0.1259000000000014,1165.0,-0.2526878320333665,-0.6810302923349959,2
8a082c,10980.42,10980.42,10980.420000000002,255.8,256.21,255.8878571428572,0.0173000000000005,0.1828000000000003,1165.0,-2.003276990165383,-0.8029824295875139,2
8a08c7,10972.8,10972.8,10972.799999999996,251.51,251.67,251.58771428571427,0.0007000000000001,0.0022000000000019,617.0,-1.8694220245206066,-0.984446304008742,2
8a08e8,10050.78,10058.4,10052.42123076923,221.75,222.35,222.12938461538465,0.0015999999999998,0.0095000000000027,1676.0,-0.8762898440587815,-0.6206219450085835,2
8a090b,10355.58,10370.82,10365.576129032255,243.75,249.33,246.23946236559152,0.0115999999999996,0.0773000000000081,3236.0,-1.6445889886581648,-0.20374176128065744,2
8a0919,10363.2,10370.82,10368.534,250.53,250.53,250.53000000000003,0.0003000000000001,0.1972999999999984,986.0,-1.651838125477939,-0.8379443707298567,2
8a094f,10058.4,10066.02,10062.463999999998,226.71,227.38,227.25625000000005,0.1116000000000001,0.268500000000003,3592.0,-1.0844495237522038,-0.013817076703131393,2
8a0955,10668.0,10668.0,10668.0,221.92,221.92,221.92,0.0,0.0,0.0,-1.0154118263550032,-1.1050474090477613,2
8a09a5,9959.34,10363.2,10150.95512195122,244.0,251.22,245.27666666666667,0.1066000000000002,0.198999999999998,3592.0,-1.6021603696587017,-0.035703383974127936,2
8a09c6,10058.4,10058.4,10058.4,217.61,218.06,217.9475,0.0013000000000005,0.0024000000000086,1472.0,-0.7668260348883493,-0.672903978780214,2
8a09d6,9753.6,9753.6,9753.6,234.29,234.29,234.29,0.0057999999999998,0.0557000000000016,2919.0,-1.1214331512386744,-0.27884024129131596,2
8a09f8,9753.6,9753.6,9753.6,247.58,248.1,247.72647887323936,0.0252999999999996,0.0009000000000014,2262.0,-1.4242404126530464,-0.4874886817004067,2
8a0a12,10660.38,10660.38,10660.38,243.13,243.13,243.13,0.0,0.0,74.0,-1.5331382280476893,-1.1189975829935501,2
a009a4,10675.62,10675.62,10675.62,250.14,251.57,251.2554545454545,0.0681000000000011,0.1223999999999989,2884.0,-1.847720875648429,-0.29827378660835896,2
a00b2d,4922.52,5135.88,4956.556000000001,206.7,207.91,206.89000000000004,0.0104000000000041,0.0472000000000036,338.0,1.2811636396794877,-0.8733256035356013,1
a00df9,11254.74,11254.74,11254.74,239.42,239.42,239.42,0.0,0.0,226.0,-1.6537500865125176,-1.0798502510485262,2
a0103b,1112.52,1165.86,1125.3536842105264,131.12,131.5,131.38,0.0033999999999991,0.0041999999999973,2018.0,4.398120552410336,-0.22885605212451507,1
a0105b,1531.62,1531.62,1531.62,136.87,136.87,136.87,0.0,0.0,127.0,4.203753216888922,-0.7803582144605257,1
a01112,10507.98,10591.8,10555.605,258.38,258.73,258.5055434782609,0.0388000000000019,0.0537999999999954,2552.0,-1.9741805466762052,-0.4215228934574955,2
a014c9,10668.0,10668.0,10668.0,268.77,269.18,269.07372881355934,0.0176999999999978,0.105099999999993,2728.0,-2.276653891302332,-0.3921636934159008,2
a017a8,8138.16,8275.32,8180.486718749999,241.82,248.99,244.548046875,0.0166000000000039,0.2130999999999971,3592.0,-0.8827313284649583,-0.03587911794561413,2
a01880,10363.2,10363.2,10363.199999999995,230.48,231.24,230.6443511450382,0.0700000000000002,0.3085999999999984,3592.0,-1.2774235390334745,-0.031507830110377555,2
a01b56,9144.0,9906.0,9233.0016,243.87,244.75,244.3276,6.057400000000001,12.307500000000005,2867.0,-1.465593194893678,3.600068502265056,0
a01c37,11269.98,11277.6,11276.427692307694,254.3,254.59,254.43,0.077300000000001,0.2515000000000071,3592.0,-2.167947509334121,-0.09277042325163096,2
a01f0d,2522.22,2758.44,2644.244383561643,145.44,148.52,147.39219178082192,0.0340999999999951,0.0032000000000067,2658.0,3.464455867000809,-0.07926316377880878,1
a01fee,11269.98,11277.6,11270.334418604649,252.2,253.89,252.50364341085267,0.0474000000000032,0.3877999999999986,3592.0,-2.1303305564272415,-0.07512818056150034,2
a02088,10652.76,10660.38,10655.983846153844,210.87,213.02,211.54221153846157,0.1479999999999961,0.255100000000013,3592.0,-0.9169789412009342,0.013784371335944842,2
a022c4,6400.8,6423.66,6412.3824,231.56,234.27,232.95720000000009,0.0027999999999934,0.0227999999999894,1738.0,0.11052904266805057,-0.5548018610604374,2
a023a5,4221.48,4899.66,4714.6668907563,167.82,169.38,168.77571428571432,0.1290000000000049,0.0448000000000092,3592.0,2.2182259536097386,0.16364833435066364,1
a02443,11269.98,11277.6,11276.076,239.23,239.7,239.24566666666664,0.018100000000004,0.0482999999999975,2274.0,-1.7443019929747823,-0.4896112559192053,2
a0275c,9761.22,9761.22,9761.22,1.03,230.0,63.47636363636363,0.0,0.0,371.0,2.1889490306470423,-0.3613822198830284,1
a028e5,868.68,11285.22,2985.7484745762704,91.8,246.7,128.41313559322035,4.7468,3.1521000000000043,3592.0,2.1814050692909976,2.7337545810893014,0
a02c40,10355.58,10363.2,10359.88695652174,234.04,235.83,235.03086956521744,2.9654999999999987,6.966000000000008,3592.0,-1.4878070674234023,1.9470046510353034,0
a02c94,1295.4,1295.4,1295.4,79.98,79.98,79.98,0.0,0.0,233.0,5.66849435218406,-0.6531270696455926,1
a02e0a,8145.78,8404.86,8264.434285714282,243.52,244.4,244.19285714285704,0.0379999999999967,0.1026999999999986,2706.0,-0.8423115054151913,-0.3030514494153046,2
a03038,1173.48,9448.8,9083.371304347824,145.18,246.82,242.35913043478251,4.934400000000004,6.472200000000001,2867.0,0.2716965792329958,2.818609749598051,0
a0311e,10005.06,10187.94,10117.2264,224.31,225.86,224.87000000000003,0.0013999999999967,0.1564999999999941,2867.0,-1.0163299958538894,-0.26051536385117396,2
a031bd,8816.34,8823.96,8823.063529411764,232.6,232.6,232.6,0.0007000000000019,0.0009000000000014,2423.0,-0.7379489299858633,-0.41048878988892984,2
a03235,10363.2,10363.2,10363.2,237.49,242.51,241.255,2.315899999999999,6.498200000000011,1982.0,-1.5444915337275895,1.2102106977141307,2
a03765,10058.4,10066.02,10062.463999999998,239.5,241.21,240.02599999999995,0.1833999999999989,0.189399999999992,1217.0,-1.3086117877156531,-0.6913204432565265,2
a037da,10980.42,10980.42,10980.419999999998,229.25,229.75,229.49285714285716,0.0023000000000052,0.0097999999999984,648.0,-1.334760661261175,-0.9371793807249024,2
a03b40,8945.88,8976.36,8969.91230769231,259.39,259.9,259.82153846153847,0.0028999999999967,0.0197999999999893,423.0,-1.3675571430928108,-1.0144859041073446,2
a03b67,10142.22,10172.7,10158.785217391303,239.13,239.64,239.174347826087,0.0024999999999977,0.0161999999999977,2511.0,-1.3666791633328623,-0.4138955514016843,2
a03f1e,10363.2,10363.2,10363.2,243.15,243.15,243.14999999999995,0.0197999999999964,0.0514999999999901,3382.0,-1.5667290232015079,-0.16940479732055325,2
a03fff,10370.82,10370.82,10370.820000000002,230.32,254.29,234.31500000000003,2.3729000000000013,7.272400000000005,423.0,-1.480684421340238,0.9507100839700887,2
a0428a,68.58,220.98,161.62866666666665,66.51,67.21,66.82755555555558,0.0223000000000013,0.0153999999999996,3151.0,6.263011732648842,0.2233553952554135,1
a042ae,8702.04,9197.34,8879.7384,248.48,254.16,251.85039999999992,0.132000000000005,0.0019999999999953,2867.0,-1.2606151507060857,-0.2509331580612999,2
a04695,10370.82,10378.44,10371.8480952381,227.13,228.25,227.568492063492,0.058800000000005,0.2292999999999949,3592.0,-1.2037969518384541,-0.04189419405173996,2
a046b6,1135.38,1143.0,1136.136183206107,90.61,109.46,100.22396946564884,0.0541999999999998,0.0717000000000069,3592.0,5.082811470316932,0.3238318410456196,1
a0480b,701.04,701.04,701.04,83.35,83.35,83.35,0.0,0.0,322.0,5.787581933417214,-0.6239426313294927,1
a04a4d,10652.76,10660.38,10657.976769230769,232.05,233.1,232.20792307692307,0.0059000000000004,0.3456000000000045,3592.0,-1.4189115277775197,-0.05258881790010877,2
a04b24,571.5,10050.78,4664.982142857141,75.62,254.39,150.81750000000002,3.7264999999999935,5.509100000000004,3218.0,2.029763772780549,2.681560186033962,0
a04edb,3672.84,10058.4,7771.955499999999,190.01,249.83,228.13208333333336,3.5982999999999947,6.5390000000000015,3592.0,-0.1614627389817844,2.456343189465981,0
a0541b,9753.6,10370.82,9890.76,233.95,247.3,244.0361111111111,3.0294000000000025,6.189599999999999,3079.0,-1.5136121108377392,1.7330579807295183,0
a0563b,11887.2,11887.2,11887.200000000004,228.86,229.35,229.1116216216217,0.0068000000000054,0.0033999999999991,1900.0,-1.6888618731039315,-0.5988782469275133,2
a05776,10668.0,10668.0,10668.0,242.89,244.04,243.7742857142857,0.0718999999999994,0.0315999999999974,2413.0,-1.6438682574593015,-0.4322495036165185,2
a057cc,10058.4,10668.0,10643.006400000002,239.07,245.09,244.678,1.8001999999999967,1.8482999999999947,2867.0,-1.6252343246197984,0.5652377257948449,2
a059e3,1165.86,1165.86,1165.86,110.45,110.45,110.45,0.0,0.0,163.0,4.972803815266808,-0.7208125410006329,1
a05a01,11277.6,11277.6,11277.600000000002,247.5,248.02,247.9727272727273,0.0015,0.0202000000000026,1728.0,-1.9285675180692596,-0.6670521725533574,2
