icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,iforest_anomaly,iforest_score
407e69,10972.8,10972.8,10972.799999999996,226.19,229.65,228.4091666666667,0.190100000000001,0.1921999999999997,3592.0,0,-0.10909471960195977
407e7d,11582.4,11582.4,11582.399999999992,220.19,220.88,220.35726315789483,0.024799999999999,0.0769999999999999,3306.0,0,-0.09606389787496972
407ea0,365.76,449.58,373.38000000000005,78.04,81.75,78.41384615384615,0.0056000000000011,0.0196000000000005,286.0,0,0.05290618014965609
407eb2,10675.62,10675.62,10675.62,244.42,244.42,244.42,0.0,0.0,192.0,0,-0.12384121717709123
407eeb,8534.4,8557.26,8545.315135135139,209.07,209.74,209.6064864864865,0.0028000000000005,0.0108999999999999,2423.0,0,-0.09533435675983737
407eec,10363.2,10363.2,10363.199999999995,190.68,190.87,190.7516981132076,0.0165999999999968,0.0102000000000002,1564.0,0,-0.07698422846150571
407f0d,7833.36,12192.0,11223.413333333334,226.99,227.59,227.45666666666665,2.022999999999996,10.2365,3149.0,0,0.009877063293304955
407f0e,11582.4,11582.4,11582.4,200.62,200.68,200.635,0.0531000000000005,0.0096999999999995,2162.0,0,-0.060082500578903686
407f19,12192.0,12192.0,12192.0,241.85,241.85,241.85,0.0189000000000021,0.0444999999999993,338.0,0,-0.03312622732959808
407f2b,4770.12,5067.3,4920.705714285714,214.05,217.71,215.99428571428567,0.0874999999999985,0.0219999999999913,2706.0,0,-0.0366840589009329
407f2c,10668.0,10668.0,10668.0,291.61,291.92,291.84923913043485,0.0858999999999952,0.0868999999999999,3169.0,0,-0.019918510189288197
407f38,11574.78,11582.4,11579.668301886795,199.3,199.34,199.3067924528302,0.0257999999999967,0.0029000000000003,1148.0,0,-0.05144196666569045
407f64,4572.0,10965.18,5083.4544,170.16,229.54,212.6864,9.846000000000004,9.5598,2867.0,0,0.0874485293058922
407f66,3543.3,3665.22,3612.572727272727,185.43,187.93,185.73818181818183,0.0215999999999993,0.1398999999999999,2884.0,0,-0.04157299304392076
407f67,518.16,11582.4,2573.3922413793102,77.9,179.47,99.22448275862068,3.3340999999999994,1.8879,3592.0,0,0.13193324128669304
407f79,1165.86,1424.94,1305.6869999999997,89.06,103.62,101.39433333333332,0.0509999999999948,0.1197,3592.0,0,0.02960459032187235
407f7a,11582.4,11590.02,11585.24703296703,201.24,201.73,201.6115384615385,0.097299999999997,0.0419999999999998,3206.0,0,-0.06901464836725346
407f7b,10972.8,11887.2,11231.592452830191,204.97,228.86,211.6603773584906,3.081699999999998,7.780700000000001,3592.0,0,0.016004974176158204
407f7c,10668.0,10668.0,10668.0,190.73,190.73,190.73,0.0,0.0,17.0,0,-0.06704593744727916
407f7d,2377.44,2415.54,2394.685263157895,138.98,139.55,139.29499999999993,0.0009000000000014,0.0115,963.0,0,-0.025907644034339983
407fae,11582.4,11582.4,11582.399999999998,229.53,230.48,230.2640909090908,0.1056000000000025,0.0578000000000002,812.0,0,-0.09336831415800495
407faf,11582.4,11582.4,11582.4,192.67,203.06,199.4383018867925,4.662800000000004,5.0097,1843.0,0,0.016071496874650815
407fc1,10683.24,10980.42,10926.775199999998,232.62,243.42,234.974,3.867000000000005,2.593300000000001,2867.0,0,-0.0817314475565602
407fc7,10980.42,10980.42,10980.42,234.4,234.4,234.4,0.0,0.0,17.0,0,-0.11349051795958848
407fc9,10363.2,10378.44,10370.5152,242.01,242.71,242.3196,0.0662999999999982,0.1731999999999995,2867.0,0,-0.13446086924683337
407fca,3962.4,4221.48,3990.7464,171.63,177.79,172.47639999999996,0.0730999999999966,0.0693000000000001,2867.0,0,-0.045355085957287655
407fcc,10668.0,10668.0,10668.0,256.39,257.04,256.6718181818182,0.0230000000000032,0.1059999999999998,2884.0,0,-0.11981414295812737
407fcd,175.26,175.26,175.26000000000005,0.64,0.77,0.7266666666666666,9.999999999621424e-05,0.0,1107.0,1,0.15857204890075405
407ff4,2948.94,3299.46,3088.5384000000004,157.98,162.1,159.9892,0.0017999999999958,0.0989000000000004,2867.0,0,-0.045982488425653056
407fff,11262.36,11262.36,11262.359999999995,233.62,234.46,234.08318181818177,0.0276999999999958,0.1380999999999996,2884.0,0,-0.12762135567568078
408000,11574.78,11590.02,11582.520952380944,184.94,185.65,185.33452380952383,0.1458000000000012,0.1545,3592.0,0,-0.02191115670003041
408011,11269.98,11277.6,11275.169482758622,243.7,244.99,244.1793103448276,0.0909000000000048,0.1943000000000001,3592.0,0,-0.10658891793996816
408016,8237.22,8237.22,8237.22,232.73,232.73,232.73,0.0,0.0,127.0,0,-0.09454468570394903
408032,10668.0,10668.0,10668.0,227.43,230.53,229.20590909090907,0.0300000000000011,0.1411,2884.0,0,-0.13603307652783253
408033,4008.12,4015.74,4012.0388571428566,158.86,160.71,159.63714285714286,0.0029000000000038,0.0035999999999998,1260.0,0,-0.04092201374914656
40803c,10972.8,10972.8,10972.800000000005,242.55,243.15,242.91489361702128,0.0840999999999994,0.0226999999999995,3169.0,0,-0.12722777402245472
40803e,10972.8,10972.8,10972.800000000005,226.05,226.05,226.05,0.0546000000000006,0.0809999999999995,3151.0,0,-0.1263753843834567
40803f,3832.86,4122.42,3959.816949152543,179.38,181.14,180.0723728813559,0.021499999999996,0.0283000000000015,3184.0,0,-0.037865715698519875
408040,11582.4,11582.4,11582.399999999996,190.55,190.96,190.70330357142865,0.0350999999999999,0.04,3009.0,0,-0.053784622477556054
408041,11567.16,11582.4,11579.656800000002,209.43,228.26,224.2088,0.1238000000000028,0.1112999999999999,2867.0,0,-0.10315841060158343
408052,10965.18,11277.6,11209.02,219.81,249.48,229.7688888888889,5.149900000000002,6.784200000000002,2867.0,0,-0.03945851636883757
408059,10972.8,10972.8,10972.8,208.45,210.26,209.09265486725656,0.0442999999999997,0.0659000000000009,2816.0,0,-0.10062434775993379
408067,10363.2,10363.2,10363.199999999995,196.28,196.98,196.5785454545455,0.051400000000001,0.0407999999999999,3062.0,0,-0.08792297240398544
40807a,9753.6,9753.6,9753.6,212.87,213.82,213.3048507462687,0.1199000000000012,0.3064999999999998,3592.0,0,-0.08942513923226475
408086,11582.4,11582.4,11582.399999999998,243.81,243.94,243.84,0.0315000000000011,0.1923999999999992,986.0,0,-0.09730311843487938
4080a4,10972.8,10972.8,10972.8,233.36,233.75,233.5870731707317,0.0193000000000012,0.0213,2423.0,0,-0.13010893927117212
4080ad,5791.2,5791.2,5791.199999999999,171.64,172.23,171.8366071428571,0.0141000000000062,0.0123999999999999,2459.0,0,-0.05433775073361158
4080c2,2819.4,10980.42,3430.143,0.0,199.39,158.7495,6.207499999999996,0.3781000000000003,2706.0,0,0.08871907114335531
4080f6,10972.8,10972.8,10972.800000000005,198.97,198.97,198.96999999999997,0.0132000000000047,0.0056000000000011,1798.0,0,-0.08250842181248647
4241a9,11574.78,11574.78,11574.78,226.85,227.77,227.195,0.0638999999999967,0.0472999999999999,2884.0,0,-0.10847183153808043
4242f4,12496.8,12496.8,12496.799999999996,258.62,259.47,258.8021428571428,0.0789000000000044,0.3085999999999984,1165.0,0,0.0034617747656549014
424334,10058.4,10058.4,10058.399999999998,208.02,221.17,210.40234375,0.1736000000000004,0.055299999999999,3592.0,0,-0.09337662737272062
440002,11277.6,11277.6,11277.600000000002,271.8,272.28,272.07733333333334,0.1397000000000048,0.2387000000000085,1217.0,0,-0.044867912475349714
440018,11269.98,11277.6,11275.721095890412,251.81,251.81,251.81,0.0317999999999969,0.0032000000000005,3095.0,0,-0.11089952262752295
44001f,11277.6,11277.6,11277.6,228.09,228.09,228.09,0.0121000000000037,0.0042999999999997,1331.0,0,-0.11110421653590602
440036,6789.42,11407.14,11175.076363636368,194.69,198.62,195.55363636363637,0.0636999999999972,0.078800000000001,2884.0,0,-0.06284972441831843
440047,10447.02,10706.1,10546.426363636365,232.45,235.97,234.43318181818177,0.0882999999999967,0.0535999999999998,2884.0,0,-0.13833525959580756
440050,9441.18,9456.42,9447.760909090906,258.28,260.35,258.84272727272725,0.0018000000000029,0.1420999999999992,2884.0,0,-0.08889504126113423
440052,10652.76,10668.0,10664.315604395604,238.44,244.59,240.52758241758244,0.1029999999999944,0.0944000000000002,3206.0,0,-0.12942329454636903
440060,10668.0,10675.62,10669.016,251.85,252.96,252.58600000000004,0.1589000000000027,0.2462999999999908,1217.0,0,-0.08859294902794801
440065,11346.18,11506.2,11426.05862068966,198.61,201.57,199.63678160919537,0.0549999999999997,0.0288999999999997,3306.0,0,-0.07245722132379584
440072,11285.22,11353.8,11296.303636363637,248.59,248.97,248.93181818181824,0.0655000000000001,0.1004,2884.0,0,-0.11662837490702804
440073,11559.54,11567.16,11566.88785714286,246.02,246.7,246.29312499999995,0.0709999999999979,0.0410000000000003,3062.0,0,-0.10588948618395672
44007c,10668.0,10668.0,10668.0,274.39,276.2,275.4190425531916,0.1137000000000014,0.3026000000000017,3575.0,0,-0.05454930220862392
440081,9631.68,9753.6,9706.9275,235.15,235.81,235.34958333333336,0.0634000000000014,0.0868999999999999,2762.0,0,-0.12134644892966906
440083,2613.66,11894.82,9162.70363636364,244.4,246.7,245.91227272727272,4.407799999999995,9.549,2884.0,0,0.04295157170597497
440090,1531.62,1965.96,1875.4725,137.78,137.78,137.78,0.0416999999999987,0.0693999999999999,2217.0,0,-0.02074412942960263
4400b3,10271.76,10347.96,10290.556,153.57,185.1,182.22800000000004,0.0476999999999989,0.0449000000000001,374.0,0,-0.026567555611726745
4400c8,4541.52,11574.78,5862.924761904761,165.53,237.57,175.65761904761905,4.460000000000001,4.2378,3592.0,0,0.0562524757496341
4400dc,11285.22,11285.22,11285.22,213.5,213.5,213.5,0.0,0.0,2423.0,0,-0.09723957076489337
4400e3,883.92,891.54,884.2513043478257,103.73,103.73,103.73,0.0001000000000033,0.0020000000000002,559.0,0,0.01480525646763653
4400eb,1851.66,2552.7,2285.1745,129.26,130.69,130.2709166666667,0.1427000000000049,0.0077000000000007,3592.0,0,0.018279588261357005
440102,10972.8,10980.42,10978.68818181818,223.49,224.21,223.91454545454545,0.0915999999999996,0.1380999999999996,2884.0,0,-0.12794270266113128
44012f,10363.2,10363.2,10363.2,251.45,251.45,251.45,0.0,0.0,322.0,0,-0.10947581956442387
440132,11879.58,11887.2,11884.66,221.81,222.07,221.8966666666667,0.0078999999999993,0.0064000000000001,1261.0,0,-0.05648850462949334
44014a,11269.98,11269.98,11269.979999999996,269.64,269.87,269.730704225352,0.0101000000000013,0.0075,2105.0,0,-0.07047633068458359
440171,4427.22,10370.82,9307.137272727274,180.1,260.07,254.8763636363637,11.302500000000002,1.8213,2884.0,0,0.07563269221331481
440191,11269.98,11277.6,11276.6475,221.27,228.62,223.55166666666665,0.0908999999999977,0.0848000000000013,2762.0,0,-0.11263583009774658
440193,10873.74,10873.74,10873.74,221.28,221.28,221.28,0.0,0.0,91.0,0,-0.10910260169292596
4401e4,8061.96,8458.2,8246.787333333334,185.09,187.34,185.7397777777778,0.032199999999996,0.0482,2464.0,0,-0.06137392923332846
440209,2545.08,11590.02,4689.565714285714,132.74,219.97,154.03952380952376,2.593899999999998,5.226099999999999,2706.0,0,0.04620625046595428
44020a,1920.24,10157.46,8561.76272727273,144.41,223.08,208.5409090909092,1.5375999999999976,7.323600000000001,2884.0,0,0.023661672729584415
44028c,3048.0,3048.0,3048.0,149.36,159.77,155.1819607843137,0.1009000000000028,0.0490999999999992,3592.0,0,-0.007528752068248046
44029f,8968.74,8968.74,8968.74,0.0,0.0,0.0,0.0,0.0,17.0,0,0.13074635324680717
44034b,2072.64,2560.32,2261.023333333333,130.68,212.12,140.8961111111111,0.067300000000003,0.0135,2867.0,0,-0.011371992041193046
440352,9837.42,9951.72,9897.004166666668,214.68,215.35,214.92041666666668,0.0414999999999992,0.0216999999999991,1537.0,0,-0.09197431559556818
4403bb,1310.64,1554.48,1394.8833333333332,1.29,127.22,48.605555555555554,0.0386999999999986,0.0165000000000006,2687.0,0,0.05850305464468342
440452,10660.38,10668.0,10666.7808,228.53,229.16,228.836,0.0747999999999962,0.1337999999999999,2867.0,0,-0.135356489620919
44056b,967.74,8839.2,7587.6912,110.3,198.38,169.67960000000002,1.9990999999999983,2.8865,2867.0,0,0.056442523569334546
440582,5113.02,11300.46,6297.295,185.24,247.93,202.78714285714287,8.383200000000002,1.9203,3254.0,0,0.056061549625500695
4405b6,899.16,9159.24,5305.348799999999,91.95,228.25,102.9568,12.276000000000003,5.9932,2867.0,1,0.15365695818576752
4405ea,3307.08,4114.8,3758.488800000001,146.54,167.26,163.35080000000002,1.129100000000001,3.2287,2867.0,0,0.024707959434349336
440605,10965.18,10972.8,10972.43714285714,242.57,243.29,243.1590476190476,0.0690999999999988,0.0863999999999993,2865.0,0,-0.131623756212424
44061d,11582.4,11582.4,11582.4,196.09,197.91,197.4048,0.0656999999999996,0.0887999999999999,2867.0,0,-0.06487821901887747
440630,4495.8,5212.08,4922.173636363636,156.95,168.91,160.12863636363633,0.0309999999999988,0.0861,2884.0,0,-0.05175627456394588
44064a,9563.1,9799.32,9696.103636363636,0.0,192.52,183.3522727272728,0.077300000000001,0.0197999999999982,2884.0,0,0.01600008735817582
440669,11475.72,11590.02,11575.999199999998,265.94,290.09,286.85959999999994,5.875299999999996,7.3382,2867.0,0,0.031638927520793114
4406f0,4693.92,11277.6,6310.647887323942,147.07,234.78,171.01676056338022,3.2834000000000003,6.607799999999999,2641.0,0,0.02511824294928855
440713,11574.78,11582.4,11575.999200000002,236.77,237.61,237.1732,0.071399999999997,0.1392,2867.0,0,-0.1141376298686489
440821,9448.8,9448.8,9448.8,260.27,260.87,260.6982812499999,0.0140999999999991,0.2286000000000001,3218.0,0,-0.08057957120207931
440823,1165.86,1165.86,1165.86,89.94,89.94,89.94000000000001,0.0,0.0,163.0,0,0.015576879065256954
44082a,4533.9,4533.9,4533.9,173.61,173.61,173.61,0.0,0.0,17.0,0,-0.03429742153840454
44083b,1173.48,1905.0,1734.8199999999997,122.2,128.3,127.71594202898544,0.0063999999999992,0.1429999999999998,3306.0,0,-0.01018721059268668
44083f,4160.52,7665.72,7336.674545454544,179.81,186.25,185.8581818181818,4.733799999999995,1.4711,2884.0,0,0.028487892628780487
4408de,6469.38,6576.06,6491.859,244.85,246.9,245.28500000000005,0.0021000000000057,0.0469999999999988,2776.0,0,-0.06048859019192754
4408df,10668.0,10675.62,10668.508,245.49,246.18,245.81199999999995,0.1281999999999996,0.0812999999999988,1217.0,0,-0.11390248839068334
44093e,10660.38,10660.38,10660.38,223.85,224.29,224.05409090909092,0.0472000000000036,0.1049999999999999,2884.0,0,-0.12916514323033612
4409c0,11879.58,11894.82,11880.70426229508,238.96,240.09,239.6336885245902,0.1786999999999992,0.0639000000000002,3592.0,0,-0.057381781775697194
440af5,11376.66,11430.0,11408.169729729723,211.96,212.21,212.0681081081081,0.0170999999999992,0.0116,910.0,0,-0.07859702468687124
440b2f,6758.94,8023.86,7657.600327868852,213.12,225.89,221.9362295081967,0.0286000000000044,0.3587999999999995,3592.0,0,-0.060884818543449126
440b30,5234.94,5234.94,5234.94,222.47,222.47,222.47,0.0,0.0,17.0,0,-0.04684055274156795
440c31,1996.44,2270.76,2047.6028571428567,141.09,142.21,141.34357142857138,0.3106000000000009,0.5297999999999998,374.0,0,0.030091467878977096
440c6f,10058.4,10058.4,10058.4,178.63,178.63,178.63,0.0405999999999977,0.0565999999999995,2884.0,0,-0.043337230959394235
440ca9,10965.18,11285.22,11052.463636363636,227.38,245.55,236.48772727272728,0.6753999999999962,1.5283000000000002,2884.0,0,-0.10206773804988317
440cff,11871.96,11887.2,11874.730909090906,210.59,211.04,210.6327272727273,0.0879000000000047,0.0050000000000007,2884.0,0,-0.051641794601118285
440d10,1249.68,7132.32,1869.3245454545452,125.19,234.56,146.8072727272727,2.1451,1.0389999999999997,2884.0,0,0.05063797723904684
440d4c,7924.8,7924.8,7924.800000000001,169.23,169.23,169.23,0.0005999999999986,0.0068999999999999,268.0,0,-0.026640203160151643
440d6e,11582.4,11590.02,11585.863636363634,206.56,206.97,206.9140909090909,0.0403999999999982,0.0672999999999994,2884.0,0,-0.07977439330216385
440daf,10355.58,10355.58,10355.58,209.17,209.32,209.3084615384616,0.0113000000000056,0.0051000000000005,286.0,0,-0.0783975904241731
440db0,8427.72,8427.72,8427.72,211.45,211.45,211.45,0.0,0.0,192.0,0,-0.07877409139310243
44a826,11582.4,11582.4,11582.399999999998,224.62,225.06,225.02,0.0775000000000005,0.0636000000000009,2884.0,0,-0.10928374309715538
44cc44,10363.2,10363.2,10363.199999999995,251.18,252.51,251.68280898876404,0.0437000000000011,0.0825,2413.0,0,-0.1196760707296835
44cdc5,10652.76,10668.0,10662.111818181818,221.54,229.25,224.8659090909091,0.0730000000000004,0.0868000000000002,2884.0,0,-0.13298346029806207
44cdc6,11574.78,11590.02,11579.181206896548,222.94,240.49,231.77439655172412,5.863900000000001,2.9875000000000003,3592.0,0,-0.007643441016951635
44cdcb,5638.8,5638.8,5638.8,172.14,172.14,172.14,0.0,0.0,296.0,0,-0.03387317138560181
44cdcd,10957.56,10972.8,10963.147999999996,223.55,225.73,223.9420000000001,0.0979000000000027,0.1311,1217.0,0,-0.1127917461842805
44cdd1,6141.72,6294.12,6204.519310344825,195.47,196.14,195.52068965517245,0.0406000000000048,0.0552999999999999,2935.0,0,-0.06409745433743147
44ce6e,5913.12,11894.82,7048.8048,181.57,217.56,197.774,1.9283,4.196,2867.0,0,0.0008884976411707157
44ce76,7612.38,7627.62,7615.123200000001,216.73,228.98,225.8792,0.0999999999999943,0.0980000000000007,2867.0,0,-0.09394493561345063
44ce78,769.62,1173.48,928.6009090909092,85.13,117.39,97.64409090909088,0.0343999999999979,0.0242999999999993,2884.0,0,0.009357557784639425
44d071,7543.8,7543.8,7543.799999999997,178.29,178.29,178.29,0.0,0.0,1033.0,0,-0.03689160558860549
44d076,11285.22,11300.46,11292.839999999998,240.87,243.03,242.28,0.0816000000000016,0.0866999999999986,2884.0,0,-0.12531136730637427
451cc1,9456.42,9806.94,9604.0575,248.33,249.06,248.68375,0.0668000000000006,0.0880000000000009,2867.0,0,-0.10934494655469873
451e90,10668.0,10675.62,10669.392903225806,198.33,206.44,203.55473118279585,0.0743000000000009,0.0063999999999997,3169.0,0,-0.10103499907686103
45202b,8488.68,9288.78,9153.196551724142,225.49,231.65,226.7431034482758,0.094300000000004,0.2347999999999999,3254.0,0,-0.10573731591909041
452037,10660.38,10965.18,10922.362857142856,208.78,253.75,217.31428571428572,0.2691000000000016,1.0588000000000015,2884.0,0,-0.10007673705657322
452084,9753.6,9753.6,9753.6,249.61,249.61,249.61,0.0,0.0,0.0,0,-0.09320601281598356
452086,10355.58,10363.2,10358.28163636364,203.22,204.57,204.09690909090904,0.0953000000000017,0.177900000000001,3592.0,0,-0.09164197226270382
45209c,7940.04,8016.24,7999.306666666666,230.8,232.05,231.67500000000004,0.0424000000000006,0.0010000000000012,544.0,0,-0.07939851864509184
4520ce,10355.58,10363.2,10362.776666666668,203.48,207.9,205.30166666666665,0.0822999999999964,0.1742999999999996,2867.0,0,-0.10270415575690556
4520d0,10980.42,11277.6,11145.635454545456,201.61,262.52,256.6304545454546,8.896099999999997,4.0954,2884.0,0,0.014576268823557559
452112,10454.64,10454.64,10454.64,234.52,234.52,234.52000000000004,0.0,0.0,163.0,0,-0.11920241855682961
452119,10972.8,10972.8,10972.8,266.82,266.82,266.82,0.0,0.0,285.0,0,-0.07706986860992393
45211b,5989.32,5989.32,5989.319999999999,186.36,186.36,186.36000000000004,0.0,0.0,233.0,0,-0.051002819009217326
45212d,2971.8,2971.8,2971.8000000000006,157.56,157.56,157.56,0.0,0.0,52.0,0,-0.029141866267685168
452134,10058.4,10058.4,10058.4,258.97,260.77,260.3844,0.0930999999999997,0.2035,2867.0,0,-0.10103213416889295
452135,10972.8,10980.42,10974.55846153846,204.07,204.55,204.4392307692308,0.1529000000000024,0.0809,986.0,0,-0.06882969159418417
452138,8892.54,9761.22,9196.113793103446,222.61,239.16,229.1014942528735,7.5882,2.656399999999998,3434.0,0,0.0005864260317318681
